"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"25-Nov-2014","EQ","943.00","958.80","939.00","945.20","957.25","953.55","951.21","958.80","616.80",3039127,"2,890,858,225.30",47721
"24-Nov-2014","EQ","932.35","950.00","928.10","932.85","946.80","945.20","940.00","950.00","616.80",1829215,"1,719,461,082.75",26753
"21-Nov-2014","EQ","921.20","935.00","914.05","918.20","932.20","932.85","927.47","937.70","616.80",2205952,"2,045,953,720.75",40560
"20-Nov-2014","EQ","927.95","927.95","912.10","926.55","919.00","918.20","916.99","937.70","616.80",1192593,"1,093,593,797.35",27171
"19-Nov-2014","EQ","935.05","937.70","922.15","932.20","925.05","926.55","928.81","937.70","616.80",863712,"802,220,923.00",16842
"18-Nov-2014","EQ","921.00","935.00","912.00","918.95","933.95","932.20","924.73","935.00","616.80",2297278,"2,124,362,528.55",28009
"17-Nov-2014","EQ","930.00","934.00","908.00","930.10","919.20","918.95","917.19","934.00","616.80",3366021,"3,087,264,928.85",51042
"14-Nov-2014","EQ","918.20","933.00","911.75","915.95","932.00","930.10","922.01","933.00","616.70",2109514,"1,945,002,514.50",30693
"13-Nov-2014","EQ","915.50","920.00","903.90","911.75","914.00","915.95","913.15","920.30","616.70",1847238,"1,686,797,086.30",19754
"12-Nov-2014","EQ","911.00","919.90","904.15","907.90","912.00","911.75","913.98","920.30","616.70",2264666,"2,069,859,729.95",29367
"11-Nov-2014","EQ","905.90","917.30","902.40","904.65","909.00","907.90","909.38","920.30","616.70",1478352,"1,344,380,492.85",20420
"10-Nov-2014","EQ","899.50","908.35","893.00","899.45","907.95","904.65","899.32","920.30","616.70",1597439,"1,436,608,096.85",22569
"07-Nov-2014","EQ","905.00","906.60","893.65","912.80","899.50","899.45","899.67","920.30","616.70",2257123,"2,030,672,580.80",38001
"05-Nov-2014","EQ","915.05","920.30","910.25","910.70","912.30","912.80","916.70","920.30","616.70",1881045,"1,724,355,446.20",23370
"03-Nov-2014","EQ","915.20","919.30","905.40","911.85","911.80","910.70","910.62","919.30","616.70",1809912,"1,648,142,343.15",35259
"31-Oct-2014","EQ","900.10","914.60","897.35","896.65","912.80","911.85","910.13","914.60","616.70",2526497,"2,299,451,230.25",34459
"30-Oct-2014","EQ","889.90","899.95","887.10","891.55","896.40","896.65","895.16","909.60","616.70",2684545,"2,403,093,237.15",20584
"29-Oct-2014","EQ","900.20","902.50","890.00","895.30","892.50","891.55","894.10","909.60","616.70",1974047,"1,765,004,343.90",17994
"28-Oct-2014","EQ","899.00","900.20","894.00","897.25","895.00","895.30","896.34","909.60","616.70",1450873,"1,300,480,136.65",12318
"27-Oct-2014","EQ","899.05","907.30","894.15","896.45","896.90","897.25","901.66","909.60","616.70",1681192,"1,515,864,098.60",23911
"23-Oct-2014","EQ","893.00","897.85","892.00","893.65","897.00","896.45","895.56","909.60","616.70",224723,"201,252,440.60",4075
"22-Oct-2014","EQ","905.05","906.35","891.25","895.55","894.45","893.65","897.33","909.60","616.70",1142886,"1,025,550,693.55",24010
"21-Oct-2014","EQ","900.00","905.75","887.65","893.80","896.75","895.55","895.97","909.60","616.70",4009288,"3,592,210,884.45",58683
"20-Oct-2014","EQ","894.00","909.60","890.15","885.25","896.95","893.80","895.84","909.60","616.70",2383001,"2,134,790,815.55",40338
"17-Oct-2014","EQ","860.25","888.10","857.10","858.85","887.80","885.25","879.99","892.95","616.70",2494480,"2,195,105,918.55",31418
"16-Oct-2014","EQ","868.40","874.00","855.05","868.35","856.00","858.85","866.00","892.95","616.70",1383271,"1,197,908,059.80",17636
"14-Oct-2014","EQ","885.00","885.95","865.15","876.80","867.00","868.35","870.26","892.95","616.70",1816560,"1,580,880,800.10",31433
"13-Oct-2014","EQ","864.00","878.00","855.65","867.30","876.10","876.80","867.69","892.95","616.70",1344128,"1,166,291,696.35",22045
"10-Oct-2014","EQ","883.05","885.15","864.90","887.60","868.80","867.30","872.21","892.95","616.70",1066745,"930,430,585.75",17468
"09-Oct-2014","EQ","874.00","892.95","868.25","867.60","886.15","887.60","882.29","892.95","616.70",1912605,"1,687,472,049.80",26754
"08-Oct-2014","EQ","860.55","870.00","858.30","862.45","867.00","867.60","864.20","879.80","616.70",785096,"678,477,879.35",15141
"07-Oct-2014","EQ","865.00","867.00","854.10","868.00","860.25","862.45","860.34","879.80","616.70",1256572,"1,081,079,202.30",29438
"01-Oct-2014","EQ","866.00","871.15","860.50","872.65","865.05","868.00","866.37","879.80","587.70",1467547,"1,271,445,355.80",34321
"30-Sep-2014","EQ","864.20","879.80","861.15","865.10","872.20","872.65","871.02","879.80","587.70",3008858,"2,620,773,950.20",36067
"29-Sep-2014","EQ","873.00","877.35","861.20","871.65","866.25","865.10","869.56","879.00","587.70",2170567,"1,887,435,223.85",39318
"26-Sep-2014","EQ","849.95","879.00","845.00","849.95","870.95","871.65","862.14","879.00","587.70",2470563,"2,129,980,063.70",40229
"25-Sep-2014","EQ","853.00","865.60","842.10","855.45","853.50","849.95","855.60","869.90","587.70",4148990,"3,549,874,037.80",44127
"24-Sep-2014","EQ","847.10","857.30","845.05","848.85","854.40","855.45","852.63","869.90","587.70",1666374,"1,420,806,593.55",17193
"23-Sep-2014","EQ","856.05","857.85","845.60","856.85","849.25","848.85","852.28","869.90","587.70",1179244,"1,005,045,942.00",27882
"22-Sep-2014","EQ","856.95","858.50","851.00","860.25","855.90","856.85","854.45","869.90","587.70",1633579,"1,395,809,136.30",13849
"19-Sep-2014","EQ","860.00","865.00","851.40","858.15","859.50","860.25","858.09","869.90","587.70",1635527,"1,403,421,659.80",17170
"18-Sep-2014","EQ","844.75","861.00","842.25","846.40","856.00","858.15","855.16","869.90","587.70",1663142,"1,422,244,966.65",21301
"17-Sep-2014","EQ","855.00","855.90","842.10","851.00","844.70","846.40","847.24","869.90","587.70",1976474,"1,674,556,093.65",18252
"16-Sep-2014","EQ","861.00","862.05","848.00","860.35","851.00","851.00","855.60","869.90","587.70",1269067,"1,085,809,359.15",12203
"15-Sep-2014","EQ","850.00","865.00","850.00","855.70","859.05","860.35","861.14","869.90","587.70",1452272,"1,250,613,571.80",15283
"12-Sep-2014","EQ","850.10","858.00","848.95","854.35","856.85","855.70","854.47","869.90","587.70",1521639,"1,300,200,196.55",14805
"11-Sep-2014","EQ","857.40","863.10","853.00","857.30","854.55","854.35","856.02","869.90","587.70",1633216,"1,398,064,099.15",22415
"10-Sep-2014","EQ","865.00","865.00","854.10","865.60","857.50","857.30","858.17","869.90","587.70",1078563,"925,594,891.50",13343
"09-Sep-2014","EQ","860.10","869.90","857.80","864.75","865.50","865.60","865.33","869.90","587.70",1915261,"1,657,340,124.25",19713
"08-Sep-2014","EQ","851.00","867.80","849.45","848.45","864.25","864.75","860.02","867.80","587.70",2447086,"2,104,548,927.05",36800
"05-Sep-2014","EQ","852.00","855.55","844.10","851.85","848.10","848.45","848.55","865.00","557.05",958802,"813,589,304.05",24663
"04-Sep-2014","EQ","858.05","859.00","848.50","856.65","852.65","851.85","854.42","865.00","557.05",1601742,"1,368,555,750.15",33278
"03-Sep-2014","EQ","865.00","865.00","851.60","859.20","857.00","856.65","858.55","865.00","557.05",2308695,"1,982,137,487.70",26531
"02-Sep-2014","EQ","843.10","861.10","838.65","841.20","859.50","859.20","854.74","861.10","557.05",2860563,"2,445,041,626.85",43699
"01-Sep-2014","EQ","845.90","849.00","838.60","843.55","844.00","841.20","843.14","860.70","557.05",1038664,"875,738,669.15",22079
"28-Aug-2014","EQ","837.50","845.50","834.00","836.60","840.95","843.55","841.60","860.70","528.00",1997863,"1,681,408,754.50",13824
"27-Aug-2014","EQ","846.00","846.00","834.00","842.50","836.75","836.60","838.49","860.70","528.00",1213242,"1,017,295,653.65",14370
"26-Aug-2014","EQ","844.50","848.50","838.10","843.45","841.90","842.50","843.32","860.70","528.00",1041314,"878,164,553.70",18282
"25-Aug-2014","EQ","843.00","852.80","837.20","846.75","844.20","843.45","847.58","860.70","528.00",1664016,"1,410,385,614.00",23433
"22-Aug-2014","EQ","834.35","848.75","828.05","832.50","846.30","846.75","841.19","860.70","528.00",2503822,"2,106,181,607.45",40865
"21-Aug-2014","EQ","822.00","835.20","821.00","820.55","834.90","832.50","829.26","860.70","528.00",1597620,"1,324,844,950.15",21013
"20-Aug-2014","EQ","829.00","834.60","819.00","823.85","820.00","820.55","825.16","860.70","528.00",2358713,"1,946,324,304.00",30986
"19-Aug-2014","EQ","833.00","837.50","822.25","832.35","824.15","823.85","827.04","860.70","528.00",1973214,"1,631,917,891.00",21619
"18-Aug-2014","EQ","830.00","834.50","823.60","826.70","833.00","832.35","830.85","860.70","528.00",1675542,"1,392,125,359.85",24942
"14-Aug-2014","EQ","814.10","831.65","813.30","812.40","825.85","826.70","827.37","860.70","528.00",2968306,"2,455,876,243.95",30795
"13-Aug-2014","EQ","810.00","815.75","802.65","807.20","813.95","812.40","810.59","860.70","528.00",1959955,"1,588,722,072.10",32244
"12-Aug-2014","EQ","801.00","808.50","792.00","792.95","806.00","807.20","801.84","860.70","528.00",1650768,"1,323,655,068.80",20477
"11-Aug-2014","EQ","801.00","802.85","791.40","796.15","793.95","792.95","795.72","860.70","528.00",1406556,"1,119,221,372.05",26323
"08-Aug-2014","EQ","805.00","807.80","795.00","811.50","796.00","796.15","799.07","860.70","528.00",1862670,"1,488,399,330.40",41842
"07-Aug-2014","EQ","812.90","818.50","810.00","810.00","811.30","811.50","813.81","860.70","528.00",983435,"800,328,359.75",12993
"06-Aug-2014","EQ","815.05","819.55","807.35","820.20","811.15","810.00","813.48","860.70","528.00",845350,"687,674,601.85",15424
"05-Aug-2014","EQ","817.00","823.00","809.90","813.00","819.60","820.20","816.13","860.70","528.00",1519276,"1,239,930,255.95",15793
"04-Aug-2014","EQ","819.00","822.70","807.10","815.45","813.00","813.00","813.02","860.70","528.00",1840761,"1,496,581,078.90",20693
"01-Aug-2014","EQ","826.05","827.80","812.00","834.00","818.75","815.45","820.41","860.70","528.00",1707115,"1,400,540,706.70",25789
"31-Jul-2014","EQ","837.90","839.90","828.55","838.80","830.80","834.00","835.45","860.70","528.00",2975336,"2,485,753,358.50",34030
"30-Jul-2014","EQ","831.00","841.90","826.85","829.55","837.90","838.80","834.92","860.70","528.00",1171345,"977,984,480.95",14892
"28-Jul-2014","EQ","838.50","839.80","828.00","835.50","830.00","829.55","830.73","860.70","528.00",971238,"806,838,569.35",11858
"25-Jul-2014","EQ","841.00","849.80","834.15","842.25","834.90","835.50","841.02","860.70","528.00",2666488,"2,242,558,582.40",29105
"24-Jul-2014","EQ","836.00","844.00","833.00","836.30","842.80","842.25","841.01","860.70","528.00",1069650,"899,585,780.75",14273
"23-Jul-2014","EQ","843.10","845.00","835.00","839.85","836.00","836.30","840.21","860.70","528.00",1962463,"1,648,887,401.35",32439
"22-Jul-2014","EQ","829.90","842.65","827.00","827.45","840.25","839.85","837.30","860.70","528.00",1742588,"1,459,066,980.00",34472
"21-Jul-2014","EQ","841.70","846.95","825.25","832.45","826.50","827.45","835.74","860.70","528.00",2453414,"2,050,409,272.45",36997
"18-Jul-2014","EQ","828.90","836.80","822.00","831.80","832.95","832.45","830.23","860.70","528.00",1822108,"1,512,764,904.30",27740
"17-Jul-2014","EQ","838.70","839.00","829.50","835.75","834.40","831.80","833.49","860.70","528.00",1259775,"1,050,014,864.45",18234
"16-Jul-2014","EQ","829.50","838.50","817.90","826.80","836.50","835.75","826.29","860.70","528.00",2397325,"1,980,885,885.20",34928
"15-Jul-2014","EQ","820.75","828.80","816.50","817.45","826.20","826.80","822.93","860.70","528.00",1523009,"1,253,328,850.15",21095
"14-Jul-2014","EQ","815.00","820.00","807.15","811.80","816.05","817.45","816.01","860.70","528.00",1230402,"1,004,021,823.20",23305
"11-Jul-2014","EQ","821.10","831.45","808.80","823.35","812.00","811.80","817.15","860.70","528.00",2299695,"1,879,205,757.90",24079
"10-Jul-2014","EQ","830.30","848.00","812.25","830.30","821.50","823.35","829.12","860.70","528.00",2464386,"2,043,269,514.65",28280
"09-Jul-2014","EQ","828.00","834.85","818.00","829.25","830.75","830.30","828.57","860.70","528.00",1448888,"1,200,499,706.40",16613
"08-Jul-2014","EQ","844.00","848.35","820.00","840.45","823.85","829.25","837.32","860.70","528.00",1683068,"1,409,258,427.60",22046
"07-Jul-2014","EQ","859.90","860.70","835.85","856.65","839.65","840.45","846.03","860.70","528.00",2032992,"1,719,962,235.40",27105
"04-Jul-2014","EQ","836.80","858.95","835.10","836.80","856.10","856.65","848.23","858.95","528.00",1407997,"1,194,311,787.95",17630
"03-Jul-2014","EQ","841.00","845.30","831.35","839.90","839.00","836.80","837.35","856.00","528.00",1515685,"1,269,161,998.00",15910
"02-Jul-2014","EQ","830.80","842.00","825.50","823.30","838.70","839.90","834.46","856.00","528.00",1906681,"1,591,053,127.45",25842
"01-Jul-2014","EQ","823.00","827.95","815.00","821.55","823.95","823.30","819.73","856.00","528.00",1910343,"1,565,963,084.35",34734
"30-Jun-2014","EQ","819.90","832.70","819.90","816.20","821.20","821.55","824.81","856.00","528.00",1544025,"1,273,519,713.70",18822
"27-Jun-2014","EQ","817.85","822.00","814.00","812.40","817.00","816.20","817.55","856.00","528.00",1285740,"1,051,154,476.65",11941
"26-Jun-2014","EQ","820.00","826.60","808.65","824.10","814.05","812.40","814.19","856.00","528.00",5452066,"4,439,018,767.45",42561
"25-Jun-2014","EQ","829.00","833.20","823.00","829.00","824.90","824.10","828.29","856.00","528.00",1582656,"1,310,900,343.65",22646
"24-Jun-2014","EQ","825.35","832.75","825.00","821.45","828.70","829.00","828.03","856.00","528.00",1266556,"1,048,748,237.75",16085
"23-Jun-2014","EQ","824.00","826.55","815.30","821.95","822.70","821.45","820.65","856.00","528.00",1460211,"1,198,327,617.40",15465
"20-Jun-2014","EQ","826.00","831.75","819.35","825.75","825.25","821.95","823.96","856.00","528.00",742442,"611,745,089.80",11206
"19-Jun-2014","EQ","837.10","839.95","822.20","834.85","827.15","825.75","829.07","856.00","528.00",1180249,"978,509,597.80",28032
"18-Jun-2014","EQ","847.10","851.40","828.75","846.55","835.15","834.85","838.21","856.00","528.00",1343657,"1,126,271,250.75",26294
"17-Jun-2014","EQ","836.00","848.80","827.35","839.00","848.50","846.55","835.83","856.00","528.00",1747030,"1,460,217,767.20",31164
"16-Jun-2014","EQ","831.00","842.80","830.30","835.40","838.00","839.00","836.48","856.00","528.00",1327470,"1,110,408,737.35",22828
"13-Jun-2014","EQ","844.00","856.00","831.65","839.85","838.00","835.40","845.79","856.00","528.00",3053221,"2,582,389,832.95",40934
"12-Jun-2014","EQ","824.50","844.95","812.85","820.50","840.90","839.85","835.56","854.00","528.00",3183012,"2,659,592,509.40",35025
"11-Jun-2014","EQ","817.00","829.85","810.00","816.65","820.30","820.50","819.68","854.00","528.00",1935943,"1,586,859,710.20",23611
"10-Jun-2014","EQ","821.15","823.60","810.00","819.45","816.00","816.65","816.20","854.00","528.00",1249836,"1,020,115,589.65",17840
"09-Jun-2014","EQ","821.90","830.00","815.00","815.25","818.55","819.45","823.13","854.00","528.00",2334980,"1,921,997,131.95",29665
"06-Jun-2014","EQ","813.00","821.00","801.00","805.45","816.10","815.25","808.60","854.00","528.00",2641319,"2,135,774,018.30",30639
"05-Jun-2014","EQ","811.80","815.40","801.00","816.70","806.75","805.45","805.59","854.00","528.00",1918618,"1,545,609,963.70",25269
"04-Jun-2014","EQ","822.40","829.70","815.10","824.35","818.00","816.70","821.74","854.00","528.00",716085,"588,435,183.20",12064
"03-Jun-2014","EQ","823.00","827.85","814.00","819.40","823.25","824.35","821.67","854.00","528.00",906037,"744,464,611.75",14637
"02-Jun-2014","EQ","793.50","822.35","793.50","792.75","818.50","819.40","811.10","854.00","528.00",2020783,"1,639,062,780.95",40749
"30-May-2014","EQ","815.00","822.80","730.00","810.25","793.00","792.75","796.54","854.00","528.00",8201886,"6,533,091,722.45",78261
"29-May-2014","EQ","822.60","830.75","807.40","823.45","810.05","810.25","814.83","854.00","528.00",3421002,"2,787,538,156.50",45244
"28-May-2014","EQ","799.90","826.75","799.50","804.90","821.35","823.45","819.41","854.00","528.00",3588891,"2,940,779,404.55",45382
"27-May-2014","EQ","800.00","810.65","788.35","797.15","804.80","804.90","800.46","854.00","528.00",1904881,"1,524,779,749.55",33234
"26-May-2014","EQ","799.00","804.05","790.00","789.65","800.00","797.15","798.34","854.00","528.00",4348808,"3,471,813,031.10",58659
"23-May-2014","EQ","799.00","803.00","782.70","802.60","790.00","789.65","790.14","854.00","528.00",2454734,"1,939,593,517.60",36348
"22-May-2014","EQ","812.00","815.00","798.00","809.50","800.55","802.60","801.28","854.00","528.00",1951614,"1,563,791,553.25",23867
"21-May-2014","EQ","812.35","814.50","805.00","816.05","808.80","809.50","809.57","854.00","528.00",910597,"737,195,143.80",14391
"20-May-2014","EQ","816.00","821.60","804.35","811.90","817.00","816.05","816.76","854.00","528.00",1589258,"1,298,048,626.05",28750
"19-May-2014","EQ","815.90","835.00","808.00","804.70","809.85","811.90","821.09","854.00","528.00",2630701,"2,160,053,872.90",37789
"16-May-2014","EQ","800.00","854.00","787.65","788.35","803.15","804.70","837.06","854.00","528.00",8217092,"6,878,185,173.10",83097
"15-May-2014","EQ","769.00","791.15","766.05","775.45","788.00","788.35","781.59","800.00","528.00",2366547,"1,849,679,677.40",34080
"14-May-2014","EQ","785.00","794.80","774.25","788.15","774.70","775.45","782.14","800.00","528.00",2125375,"1,662,343,459.90",30932
"13-May-2014","EQ","800.00","800.00","782.50","792.15","786.10","788.15","788.12","800.00","528.00",3166304,"2,495,434,963.85",43201
"12-May-2014","EQ","755.10","794.85","754.50","756.80","791.90","792.15","784.42","794.85","528.00",4390340,"3,443,849,335.80",54105
"09-May-2014","EQ","720.00","760.00","720.00","718.30","758.55","756.80","743.66","760.75","528.00",4094111,"3,044,614,711.60",57685
"08-May-2014","EQ","717.15","723.00","715.50","715.60","717.95","718.30","719.07","760.75","528.00",1880107,"1,351,933,091.45",42535
"07-May-2014","EQ","718.50","727.00","711.45","720.20","715.00","715.60","719.12","760.75","528.00",1649656,"1,186,297,387.50",19452
"06-May-2014","EQ","720.20","724.60","714.10","716.70","720.15","720.20","717.92","760.75","528.00",1546140,"1,110,003,577.30",22975
"05-May-2014","EQ","719.85","723.10","714.00","717.10","717.50","716.70","717.95","760.75","528.00",1298081,"931,958,506.80",26506
"02-May-2014","EQ","723.50","727.55","715.55","721.30","717.10","717.10","719.71","760.75","528.00",1478823,"1,064,316,828.25",25724
"30-Apr-2014","EQ","716.00","729.90","711.65","715.80","724.90","721.30","720.97","760.75","528.00",2196730,"1,583,770,125.00",29444
"29-Apr-2014","EQ","726.40","727.50","712.50","725.20","717.05","715.80","717.29","760.75","528.00",1660309,"1,190,922,026.45",29942
"28-Apr-2014","EQ","722.25","729.25","720.55","726.40","726.40","725.20","725.05","760.75","528.00",1220715,"885,076,609.85",20420
"25-Apr-2014","EQ","733.15","738.00","725.00","733.00","725.50","726.40","729.34","760.75","528.00",1553111,"1,132,748,173.60",30958
"23-Apr-2014","EQ","724.90","739.45","722.60","727.55","737.90","733.00","731.24","760.75","528.00",5256336,"3,843,636,245.35",43004
"22-Apr-2014","EQ","721.90","729.60","717.40","716.45","728.70","727.55","724.97","760.75","528.00",2848956,"2,065,396,345.75",42470
"21-Apr-2014","EQ","722.70","726.50","713.00","718.70","715.10","716.45","718.52","760.75","528.00",1746938,"1,255,204,230.50",34216
"17-Apr-2014","EQ","716.25","721.30","707.30","725.95","718.00","718.70","714.03","760.75","528.00",3075582,"2,196,055,902.75",54598
"16-Apr-2014","EQ","723.20","731.80","721.10","723.95","726.30","725.95","727.31","760.75","528.00",893098,"649,555,075.25",12891
"15-Apr-2014","EQ","734.30","738.80","718.10","738.15","724.65","723.95","724.48","760.75","528.00",2092967,"1,516,315,409.30",24706
"11-Apr-2014","EQ","734.05","744.80","733.90","739.40","738.80","738.15","739.19","760.75","528.00",1301988,"962,413,436.40",23184
"10-Apr-2014","EQ","744.65","748.65","736.00","741.85","736.60","739.40","743.00","760.75","528.00",1873698,"1,392,164,230.30",27978
"09-Apr-2014","EQ","728.05","744.90","721.75","725.35","743.25","741.85","732.06","760.75","528.00",2630096,"1,925,382,857.25",33713
"07-Apr-2014","EQ","725.00","732.00","723.10","725.45","723.40","725.35","727.61","760.75","528.00",2933289,"2,134,303,395.35",23930
"04-Apr-2014","EQ","725.55","733.00","720.05","728.80","726.05","725.45","726.90","760.75","528.00",1855602,"1,348,835,982.80",21215
"03-Apr-2014","EQ","736.00","738.00","726.25","731.90","727.80","728.80","730.73","760.75","528.00",1389926,"1,015,666,989.10",18739
"02-Apr-2014","EQ","744.95","746.00","721.90","738.10","734.45","731.90","728.75","760.75","528.00",2599688,"1,894,510,401.60",35507
"01-Apr-2014","EQ","751.50","753.55","732.55","748.80","738.30","738.10","739.97","760.75","528.00",2012958,"1,489,537,425.40",27983
"31-Mar-2014","EQ","747.95","753.00","743.10","744.95","748.25","748.80","748.83","760.75","528.00",2065607,"1,546,791,605.35",41091
"28-Mar-2014","EQ","749.95","754.10","735.05","746.75","745.20","744.95","741.82","760.75","528.00",3040225,"2,255,307,200.20",26709
"27-Mar-2014","EQ","750.00","760.75","742.00","746.05","745.05","746.75","749.16","760.75","528.00",6138733,"4,598,872,483.30",39580
"26-Mar-2014","EQ","752.80","756.30","744.10","750.15","747.05","746.05","747.48","760.55","528.00",2352328,"1,758,312,847.45",25000
"25-Mar-2014","EQ","750.00","760.55","747.75","750.65","750.75","750.15","753.73","760.55","528.00",2007773,"1,513,310,463.00",27686
"24-Mar-2014","EQ","734.50","752.90","734.00","732.40","752.75","750.65","748.04","752.90","528.00",2928465,"2,190,604,554.15",30914
"22-Mar-2014","EQ","736.00","736.00","729.45","733.85","733.65","732.40","732.11","749.50","528.00",105882,"77,517,070.15",1336
"21-Mar-2014","EQ","735.15","737.50","731.20","730.20","733.95","733.85","734.09","749.50","528.00",1881398,"1,381,120,849.65",18439
"20-Mar-2014","EQ","738.45","738.45","728.00","738.45","730.50","730.20","731.33","749.50","528.00",1298771,"949,826,148.35",22983
"19-Mar-2014","EQ","740.00","743.30","735.75","734.00","740.70","738.45","738.25","749.50","528.00",1513784,"1,117,544,356.45",24816
"18-Mar-2014","EQ","735.40","744.80","728.30","732.15","732.40","734.00","735.14","749.50","528.00",2025681,"1,489,159,073.60",23884
"14-Mar-2014","EQ","735.00","739.90","724.00","742.35","732.30","732.15","730.89","749.50","528.00",3052120,"2,230,755,524.50",32816
"13-Mar-2014","EQ","727.50","749.50","727.50","725.55","741.15","742.35","742.13","749.50","528.00",2862113,"2,124,048,456.90",37535
"12-Mar-2014","EQ","721.25","733.00","716.50","725.15","725.80","725.55","725.33","740.00","528.00",1777554,"1,289,318,426.55",22746
"11-Mar-2014","EQ","734.50","740.00","719.55","734.45","727.30","725.15","727.30","740.00","528.00",3250118,"2,363,823,761.10",44226
"10-Mar-2014","EQ","706.50","736.90","700.00","711.45","736.50","734.45","726.76","736.90","528.00",6530963,"4,746,427,466.50",78589
"07-Mar-2014","EQ","679.60","714.90","676.20","675.60","711.15","711.45","700.40","727.30","528.00",5691892,"3,986,615,144.45",68319
"06-Mar-2014","EQ","673.00","677.70","668.10","669.75","677.00","675.60","673.12","727.30","528.00",1237170,"832,760,078.30",23224
"05-Mar-2014","EQ","673.50","675.00","662.50","671.70","669.00","669.75","667.23","727.30","528.00",1001746,"668,395,538.80",19353
"04-Mar-2014","EQ","666.00","673.85","664.25","666.20","670.05","671.70","669.59","727.30","528.00",1610967,"1,078,682,512.40",16600
"03-Mar-2014","EQ","665.20","672.00","663.20","669.60","665.25","666.20","667.66","727.30","528.00",919608,"613,981,996.75",16536
"28-Feb-2014","EQ","682.00","682.90","665.15","677.40","669.00","669.60","669.50","727.30","528.00",1225896,"820,738,136.10",23933
"26-Feb-2014","EQ","670.00","679.20","668.55","671.10","674.95","677.40","675.27","727.30","528.00",1137835,"768,340,538.05",17995
